Motor Down,Motor Up,Pitch,Roll
-24.618821085196636,-2.0221127055988366,6.677239157928421,-14.370674276251307
-24.618821085196636,-0.660091290085671,7.0673868881540205,-13.531600592825507
-24.618821085196636,0.7019301254274946,7.458657621115341,-12.703607472953184
-24.618821085196636,2.063951540940673,7.850797461793375,-11.886982010370437
-24.618821085196636,3.425972956453851,8.243457616194064,-11.081510754470887
-24.618821085196636,4.787994371967017,8.636289505834913,-10.287193192157812
-24.618821085196636,6.150015787480182,9.0289087302106,-9.503768228443223
-24.618821085196636,7.51203720299336,9.421042809716624,-8.731776444648442
-24.618821085196636,8.874058618506538,9.81231357363677,-7.9710114453679495
-24.618821085196636,10.236080034019704,10.202378357237674,-7.221522533687829
-24.618821085196636,11.59810144953287,10.590895539673294,-6.48337178854257
-24.618821085196636,12.960122865046047,10.977489182146668,-5.756385975071989
-24.618821085196636,14.322144280559225,11.361890441114468,-5.041131171941155
-24.618821085196636,15.684165696072391,11.743724744875212,-4.337478134813312
-24.618821085196636,17.046187111585557,12.122653405955887,-3.645541106627024
-24.618821085196636,18.408208527098736,12.498338249772857,-2.96544762155222
-24.618821085196636,19.770229942611913,12.87041963786835,-2.297131088923225
-24.618821085196636,21.132251358125078,13.238606353720549,-1.6411469420690235
-24.618821085196636,22.494272773638244,13.602538102848262,-0.997468209391365
-24.618821085196636,23.856294189151424,13.961878719356923,-0.366275537859994
-24.618821085196636,25.2183156046646,14.316292678050438,0.2522373501609926
-24.618821085196636,26.580337020177755,14.665377295085193,0.8579544033613451
-24.618821085196636,27.94235843569093,15.008930196340275,1.4504745895174862
-24.618821085196636,29.30437985120411,15.346554732521051,2.0296568386425067
-24.618821085196636,30.66640126671729,15.677965736678683,2.595317509489441
-24.618821085196636,32.02842268223047,16.002734735579633,3.1472219078500725
-24.618821085196636,33.39044409774362,16.320600905839562,3.6849035397406174
-24.618821085196636,34.7524655132568,16.63122610151952,4.208210377213409
-24.618821085196636,36.11448692876998,16.934288297522592,4.716858305498438
-24.618821085196636,37.47650834428313,17.229468937493152,5.210555120641432
-24.618821085196636,38.83852975979631,17.51645350391006,5.689001609353832
-24.618821085196636,40.200551175309485,17.794932141079308,6.151892748511907
-24.618821085196636,41.56257259082266,18.064671294729152,6.599150649211527
-24.618821085196636,42.924594006335845,18.325239977989106,7.0300189582439145
-23.25100022384747,42.924594006335845,17.96166258259157,7.668602123668038
-23.25100022384747,41.56257259082266,17.701448893280862,7.237390443432661
-23.25100022384747,40.200551175309485,17.432179556993262,6.790223244314987
-23.25100022384747,38.83852975979631,17.154070000716118,6.327161574542529
-23.25100022384747,37.47650834428313,16.86742320922048,5.848518094879221
-23.25100022384747,36.11448692876998,16.572547568897914,5.354601147030192
-23.25100022384747,34.7524655132568,16.269756186384125,4.845713411754726
-23.25100022384747,33.39044409774362,15.959366262977888,4.322150695441073
-23.25100022384747,32.02842268223047,15.641698521702791,3.7842008375309817
-23.25100022384747,30.66640126671729,15.317042959981665,3.2319570368465484
-23.25100022384747,29.30437985120411,14.985799195681341,2.6660749156530286
-23.25100022384747,27.94235843569093,14.64825528354469,2.0866109499586543
-23.25100022384747,26.580337020177755,14.30474141308309,1.4938125893867618
-23.25100022384747,25.2183156046646,13.955653395535714,0.8878249296022515
-23.25100022384747,23.856294189151424,13.601192048702817,0.269053472461279
-23.25100022384747,22.494272773638244,13.241759276360474,-0.3623814436202715
-23.25100022384747,21.132251358125078,12.877689590472944,-1.0062816961702234
-23.25100022384747,19.770229942611913,12.509318156339807,-1.6624621616973245
-23.25100022384747,18.408208527098736,12.137004739665548,-2.3309503815962467
-23.25100022384747,17.046187111585557,11.76103876481052,-3.011176121618034
-23.25100022384747,15.684165696072391,11.381779257719955,-3.7032063661509635
-23.25100022384747,14.322144280559225,10.999563411123642,-4.406908787039741
-23.25100022384747,12.960122865046047,10.61472892011164,-5.122164245403733
-23.25100022384747,11.59810144953287,10.227651467531,-5.849107175065425
-23.25100022384747,10.236080034019704,9.838594812964022,-6.587146205166098
-23.25100022384747,8.874058618506538,9.44793578468071,-7.336459297692275
-23.25100022384747,7.51203720299336,9.05601490883574,-8.09697893653732
-23.25100022384747,6.150015787480182,8.663173710697063,-8.868650197389082
-23.25100022384747,4.787994371967017,8.269795133303159,-9.651694866345647
-23.25100022384747,3.425972956453851,7.8761388750959584,-10.445524623330723
-23.25100022384747,2.063951540940673,7.482593604161305,-11.250414790696315
-23.25100022384747,0.7019301254274946,7.089506502061024,-12.06635928290414
-23.25100022384747,-0.660091290085671,6.697226625361002,-12.893363984557464
-23.25100022384747,-2.0221127055988366,6.306106294334816,-13.731633025276363
-23.25100022384747,-3.3841341211120146,5.916403487577336,-14.58089558797003
-23.25100022384747,-4.746155536625193,5.528670732674966,-15.44114587028098
-23.25100022384747,-6.108176952138359,5.142999289369253,-16.312728624354527
-21.883179362498296,-7.470198367651524,4.377957770763065,-16.53960003733907
-21.883179362498296,-6.108176952138359,4.762360984864361,-15.658412149976886
-21.883179362498296,-4.746155536625193,5.149264648597292,-14.788253701327726
-21.883179362498296,-3.3841341211120146,5.53837951214593,-13.92900821215154
-21.883179362498296,-2.0221127055988366,5.929219669769304,-13.080896972591068
-21.883179362498296,-0.660091290085671,6.32147721208992,-12.243482340181336
